,Tweet ID
1361,1295921176519364610
1362,1295916143471808513
1363,1295912117065797633
1364,1295909097112395776
1365,1295900540694433792
1366,1295898527566970880
1367,1295896514150137857
1368,1295895507563245568
1369,1295892991018639363
1370,1295887792078065665
1371,1295864301845123073
1372,1295828315056623616
1373,1295786288826601472
1374,1295759864648609795
1375,1295720649055440896
1376,1295717369936064512
1377,1295713717561315328
1378,1295574335047045120
1379,1295562199767842817
1380,1295557782092025856
1381,1295557350003298304
1382,1295556022786875392
1383,1295554762302033921
1384,1295552183434391555
1385,1295552112097714177
1386,1295550746352640001
1387,1295549729275707392
1388,1295548722613493760
1389,1295547715825344513
1390,1295546205762727938
1391,1295542102181523456
1392,1295539804030021637
1393,1295539662631645189
1394,1295538656111820800
1395,1295536656846594049
1396,1295536160224288771
1397,1295534984338509824
1398,1295531669580120064
1399,1295530475235291137
1400,1295529965589532673
1401,1295526998434095104
1402,1295526318084255744
1403,1295510470321778688
1404,1295465426193915920
1405,1295442776172240896
1406,1295412576126304257
1407,1295381118238171136
1408,1295359475453440000
1409,1295152109143433216
1410,1295133234637025284
1411,1295114360268849152
1412,1295095486404206592
1413,1295074095198023681
1414,1295048425864663040
1415,1295012690755112967
1416,1294978495383310336
1417,1294787205030846465
1418,1294763297095340032
1419,1294738131271348225
1420,1294715482298372098
1421,1294681508859576321
1422,1294658859190059009
1423,1294636713051131909
1424,1294437399586627585
1425,1294421041788456962
1426,1294400909640900608
1427,1294382034899677184
1428,1294374485093543936
1429,1294350074399449089
1430,1294336737012068355
1431,1294323650254868481
1432,1294297729678495744
1433,1294280868605956098
1434,1294067462279843840
1435,1294057395887333376
1436,1294041792858529798
1437,1294027196877508610
1438,1293998759320444935
1439,1293970573559599105
1440,1293957487436140549
1441,1293936600552939520
1442,1293910176026763264
1443,1293735273201770496
1444,1293690095762104320
1445,1293690094554099713
1446,1293666570523168769
1447,1293659775796776961
1448,1293658014197710850
1449,1293657007522811912
1450,1293654742820777984
1451,1293653486454833156
1452,1293651338157412352
1453,1293619905766363137
1454,1293593087172730880
1455,1293569178838929416
1456,1293554330851827712
1457,1293532721105403904
1458,1293517596323655680
1459,1293382196925837312
1460,1293340421444124672
1461,1293325542851321857
1462,1293303479533015040
1463,1293280412144267264
1464,1293280411150217219
1465,1293215600680951810
1466,1293175334037262336
1467,1293012127708516353
1468,1292984073317646338
1469,1292951358027362304
1470,1292928711243771911
1471,1292924430272921606
1472,1292888443261919232
1473,1292870827168342017
1474,1292841887401992193
1475,1292573870281629697
1476,1292539896465416192
1477,1292505925685633025
1478,1292475731172261894
1479,1292466709006344193
1480,1292445526005252096
1481,1292264334287044609
1482,1292256781826052097
1483,1292249233316130816
1484,1292226583101497344
1485,1292207707894685696
1486,1292173738910216192
1487,1292139760195178498
1488,1292113338357489666
1489,1292098241597706241
1490,1292083142308687872
1491,1291899426408079364
1492,1291869982196809728
1493,1291837770080583688
1494,1291816882434121728
1495,1291784921841688578
1496,1291762273023737858
1497,1291690890566737920
1498,1291690889874743296
1499,1291690889174228992
1500,1291690888477970432
1501,1291540508796428290
1502,1291540508091854849
1503,1291540507416559617
1504,1291528230395162629
1505,1291513130745561088
1506,1291495515180285952
1507,1291470348928475136
1508,1291445184635387904
1509,1291419262788263938
1510,1291409699393482753
1511,1291369685821186048
1512,1291172134341840896
1513,1291158292786544643
1514,1291146968136323073
1515,1291139418732937217
1516,1291111736167211008
1517,1291090345103679494
1518,1291075245751832576
1519,1291042027212140546
1520,1290998489975885826
1521,1290812262744305665
1522,1290792130345082880
1523,1290779547072253955
1524,1290757401243602944
1525,1290749599775260672
1526,1290721665836388352
1527,1290713612630228992
1528,1290675360682500096
1529,1290670187482624006
1530,1290670186794815491
1531,1290610936022171655
1532,1290462206094708739
1533,1290452895385583616
1534,1290433517000613890
1535,1290424205633368066
1536,1290402059905376259
1537,1290383185432305666
1538,1290350721515139072
1539,1290337132339486722
1540,1290311966247006209
1541,1290071129172791296
1542,1290031870596403200
1543,1290030423951646720
1544,1289999407979454465
1545,1289964174575976449
1546,1289932717417734144
1547,1289712264468193280
1548,1289681058871545856
1549,1289663442874281985
1550,1289626952530354177
1551,1289585429176446976
1552,1289541388686643202
1553,1289349876590039040
1554,1289320181269921793
1555,1289301306645995521
1556,1289276644469874689
1557,1289245690539933696
1558,1289195358518738950
1559,1289030018983776256
1560,1289001833185316865
1561,1288980193831337984
1562,1288967733695205376
1563,1288950495307071491
1564,1288942945555476480
1565,1288926084306624518
1566,1288890852304023552
1567,1288875249493315584
1568,1288806550572687365
1569,1288629127507898370
1570,1288603961948340225
1571,1288573762812559362
1572,1288564199723921408
1573,1288546080507002892
1574,1288539285818413057
1575,1288508836232347648
1576,1288467563006046208
1577,1288276806131302400
1578,1288264223475335170
1579,1288246606983122944
1580,1288230249340309508
1581,1288200050443771907
1582,1288199043735142401
1583,1288197282064510976
1584,1288196778836205568
1585,1288196275695792129
1586,1288195017522270208
1587,1288192572112793600
1588,1288176142797611008
1589,1288150977116286977
1590,1288120526683029512
1591,1287915678540808192
1592,1287908127476551680
1593,1287901583758352385
1594,1287867861436776449
1595,1287863331626389508
1596,1287827595963375620
1597,1287822565709316097
1598,1287788085888065540
1599,1287764429703188482
1600,1287550599320317952
1601,1287528122804514817
1602,1287484334178525192
1603,1287474016152948736
1604,1287443817214488578
1605,1287409844593418240
1606,1287372098361409537
1607,1287187125759352833
1608,1287168252108574721
1609,1287130506295836672
1610,1287100304429735936
1611,1287070108465139713
1612,1287032859597864960
1613,1287015774503211013
1614,1286817188288970758
1615,1286788247511736320
1616,1286763081905971201
1617,1286730367664349198
1618,1286704193756114945
1619,1286670471623254018
1620,1286458575150370817
1621,1286439700958453763
1622,1286423343135182848
1623,1286415793245347845
1624,1286391885993373696
1625,1286370998216986624
1626,1286348097291816960
1627,1286300138239979527
1628,1286254983961165826
1629,1286089896310931457
1630,1286072279764537349
1631,1286048372198014976
1632,1286042584083607552
1633,1286027988065124352
1634,1286003073786281985
1635,1285957020466720768
1636,1285899895422046209
1637,1285776581554614272
1638,1285729269646274561
1639,1285700580669820930
1640,1285675414732431360
1641,1285640937725542400
1642,1285640182700453888
1643,1285639176017215488
1644,1285638169443041280
1645,1285636224032505856
1646,1285615520461422593
1647,1285382736341942274
1648,1285368895155474432
1649,1285350020942901255
1650,1285332404647784449
1651,1285321080039669763
1652,1285292642859773952
1653,1285277040153776128
1654,1285227969930072066
1655,1285005248768217089
1656,1284978824749309952
1657,1284933527088365569
1658,1284912638577655808
1659,1284909539108823046
1660,1284883446251294722
1661,1284862558910865408
1662,1284502687430479874
1663,1284492110503317504
1664,1284492109496619009
1665,1284276699337646080
1666,1284259082254217216
1667,1284243982747414529
1668,1284211267108868097
1669,1284190127896629248
1670,1284174776861372417
1671,1284142816197836807
1672,1283934443057577984
1673,1283918085288652800
1674,1283906760865005569
1675,1283871025197748224
1676,1283856429129125894
1677,1283817925368053760
1678,1283795779338084352
1679,1283506626348167178
1680,1283492028177940485
1681,1283473908591714311
1682,1283446227074310144
1683,1283412252612194304
1684,1283199601001009159
1685,1283186263302918144
1686,1283168143867707392
1687,1283157924190343174
1688,1283106488328900615
1689,1283105229156696064
1690,1283099425275961344
1691,1283034009895751680
1692,1282846021169508352
1693,1282813568535203840
1694,1282773040187805700
1695,1282755424177893376
1696,1282713901671604224
1697,1282683703190188032
1698,1282484891603447808
1699,1282468533838860288
1700,1282446656303243264
1701,1282419453939113989
1702,1282409432677257216
1703,1282385989852295168
1704,1282366864052518912
1705,1282326347201863680
1706,1282109920712642561
1707,1282079721875021826
1708,1282053668280434689
1709,1282043734742507520
1710,1282004979457433601
1711,1281996678980005889
1712,1281961442460291074
1713,1281779986693787653
1714,1281749261412184073
1715,1281726645376819202
1716,1281693174696759298
1717,1281667505790967808
1718,1281635545408393217
1719,1281602829443112966
1720,1281384390019489792
1721,1281368032405671936
1722,1281349912848809984
1723,1281331038476619776
1724,1281326005609615360
1725,1281324747461197825
1726,1281323488846860288
1727,1281302797535727617
1728,1281253024808271878
1729,1281245474909913088
1730,1281232505362952193
1731,1281021498933690368
1732,1281005917224435722
1733,1280998849730039810
1734,1280974438993997829
1735,1280950782909538304
1736,1280923603744296962
1737,1280887625147191296
1738,1280667921916854273
1739,1280651561518002177
1740,1280620310539231237
1741,1280603719831359489
1742,1280584871841165312
1743,1280573547644141569
1744,1280552659565469697
1745,1280525229106708483
1746,1280305532843298816
1747,1280279610505084928
1748,1280235066975797251
1749,1280193543357648896
1750,1280158562891599873
1751,1279928045093228545
1752,1279897844837683203
1753,1279885489554755594
1754,1279867648218664960
1755,1279837447732396033
1756,1279807751426674688
1757,1279789631853101058
1758,1279565656120229889
1759,1279535459924946947
1760,1279505259854008320
1761,1279475061796167681
1762,1279444860957626370
1763,1279414665542381568
1764,1279196860847095809
1765,1279191943747194881
1766,1279154194709016576
1767,1279131545521885184
1768,1279113929717768193
1769,1279071147875860481
1770,1278855980902572034
1771,1278833330729783297
1772,1278809602763751424
1773,1278776708351451136
1774,1278747263439794178
1775,1278733658019500032
1776,1278717525497274368
1777,1278498625069502465
1778,1278482267396993024
1779,1278467168250839040
1780,1278455843965612037
1781,1278438227163009025
1782,1278415577875394562
1783,1278371537654079488
1784,1278333789060513792
1785,1278127429173870592
1786,1278119879443460101
1787,1278112329658281985
1788,1278094713543888897
1789,1278069548076331008
1790,1278046898536898560
1791,1278012801143865344
1792,1277985745609908225
1793,1277761266757431299
1794,1277743650412408839
1795,1277715968614035457
1796,1277703163429208068
1797,1277695835413925888
1798,1277658086556209155
1799,1277637790965129216
1800,1277398878526963712
1801,1277388390518964225
1802,1277368680276344832
1803,1277346032427425799
1804,1277318851160506369
1805,1277295195348807680
1806,1277024411091075072
1807,1277001258558042113
1808,1276971562843795457
1809,1276930290858905605
1810,1276896820547985409
1811,1276683990594879493
1812,1276666804782407680
1813,1276645916988993537
1814,1276609021026459650
1815,1276589797398765574
1816,1276569916427120640
1817,1276539465830449154
1818,1276331847987990529
1819,1276296615377145856
1820,1276285377595281408
1821,1276271018143879168
1822,1276252130731610112
1823,1276225221486243840
1824,1276218601528229888
1825,1276197965451780096
1826,1276172044925722625
1827,1275941587596595200
1828,1275919129292095488
1829,1275903127808618504
1830,1275876391389728768
1831,1275842575803527169
1832,1275812425120444416
1833,1275609235171180545
1834,1275597508903747584
1835,1275575614607691776
1836,1275558250109272064
1837,1275522767094517760
1838,1275496343872712705
1839,1275467864544366596
1840,1275430918946263041
1841,1275233359615180800
1842,1275218260116549633
1843,1275203915403927555
1844,1275164153817321473
1845,1275151570410393612
1846,1275109292014620672
1847,1275057198687596545
1848,1274910217508196352
1849,1274899809791508480
1850,1274850243671097347
1851,1274821636466892806
1852,1274785156050464768
1853,1274535081470824451
1854,1274503550358478850
1855,1274486151714353152
1856,1274467563745865729
1857,1274452967211569155
1858,1274425788117417986
1859,1274392820938309634
1860,1274362370375274496
1861,1274137388227465216
1862,1274115997029421056
1863,1274081268142137350
1864,1274052578876088320
1865,1274033704587767814
1866,1273816170081193984
1867,1273793874226544641
1868,1273786324512763904
1869,1273778774849404928
1870,1273767450543304705
1871,1273753609302351872
1872,1273740271214227456
1873,1273722153301655554
1874,1273701510380126212
1875,1273678505901948928
1876,1273670561864929280
1877,1273646151024214016
1878,1273431486339796994
1879,1273416386841214976
1880,1273410413569495040
1881,1273398770944770048
1882,1273361303973900289
1883,1273333339710160896
1884,1273321785027518464
1885,1273269670796288002
1886,1273050224144023552
1887,1273034393175625730
1888,1273014488858583040
1889,1272989827282001921
1890,1272940249648377856
1891,1272911057330167813
1892,1272715518743584768
1893,1272699161016582145
1894,1272690604464431104
1895,1272687836349837313
1896,1272663928728743937
1897,1272631315775586306
1898,1272619889501454337
1899,1272579623285448706
1900,1272557729257672704
1901,1272318150525280257
1902,1272295752941748224
1903,1272268573646315525
1904,1272223527035265025
1905,1272182010816143360
1906,1271960543927037953
1907,1271925314340388876
1908,1271895113149681670
1909,1271876239255633920
1910,1271851324393451521
1911,1271814582265188352
1912,1271611242285686784
1913,1271604689809833991
1914,1271572403563507712
1915,1271559904105385984
1916,1271537758075367424
1917,1271494978213040128
1918,1271464778238537729
1919,1271436340127608836
1920,1271250364570861569
1921,1271231993607598084
1922,1271216894025052160
1923,1271207815428874241
1924,1271165807427551232
1925,1271134703383310337
1926,1271121663476682753
1927,1271114212333453312
1928,1271114211410706432
1929,1271114210613899264
1930,1271072191929561088
1931,1270887221760049157
1932,1270872122475175938
1933,1270860797938466818
1934,1270834373626146817
1935,1270799392782512129
1936,1270758120910962694
1937,1270727922022637574
1938,1270533056584126464
1939,1270509734206947328
1940,1270498411238748161
1941,1270479423599513603
1942,1270471985538240514
1943,1270427945375580160
1944,1270409071250812930
1945,1270378266684252160
1946,1270331308514799618
1947,1270163704248537090
1948,1270156154430271490
1949,1270147346404216832
1950,1270131491935223809
1951,1270095756486033408
1952,1270049200374288386
1953,1270002894562119680
1954,1269788733613760512
1955,1269766084057391106
1956,1269743435734384641
1957,1269715752547807233
1958,1269688626344058881
1959,1269650321522831360
1960,1269426345391644673
1961,1269411246228586505
1962,1269393629983969280
1963,1269365948315652096
1964,1269354622881128451
1965,1269335748542558208
1966,1269300516565086213
1967,1269279125463797762
1968,1269107491708850176
1969,1269098989821059072
1970,1269045083254345728
1971,1269024950477746179
1972,1269018659843985408
1973,1269001043251208192
1974,1268986698542845957
1975,1268973258537402371
1976,1268950854784053248
1977,1268941941158432769
1978,1268923532467040258
1979,1268710378025803776
1980,1268695278611095557
1981,1268683953776537600
1982,1268663821998206978
1983,1268634880830627841
1984,1268610848051920896
1985,1268609373460402176
1986,1268582032331935744
1987,1268554349866860544
1988,1268349248170536962
1989,1268335406963019776
1990,1268325843949907968
1991,1268291366758445057
1992,1268264439565807617
1993,1268233487305199616
1994,1268188186905214977
1995,1267990635174297602
1996,1267970502871613442
1997,1267957164607336448
1998,1267914382786224128
1999,1267891230429626368
2000,1267876242075746304
2001,1267841150326636545
2002,1267832845608747009
2003,1267829322548563971
2004,1267819776291692555
2005,1267650896562843648
2006,1267634400080117761
2007,1267570366227988482
2008,1267520286028513281
2009,1267503703927386118
2010,1267216045246382082
2011,1266949697874415618
2012,1266874530779275264
2013,1266863206334705664
2014,1266844333006700550
2015,1266824199202578433
2016,1266799536871112707
2017,1266527243699970049
2018,1266515917917302789
2019,1266489745682595841
2020,1266423158766047232
2021,1266369894502686721
2022,1266369893403770886
2023,1266369892325838850
2024,1266369891445010432
2025,1266179954389155840
2026,1266164854689353731
2027,1266149756650156032
2028,1266134655973064710
2029,1266112010258911232
2030,1266098165511380992
2031,1266052867200180224
2032,1266014363225219075
2033,1265799950253690880
2034,1265792096453230592
2035,1265783592594087944
2036,1265770716550574086
2037,1265757168504049664
2038,1265726466051977218
2039,1265689220603150337
2040,1265652855651762177
2041,1265624830096936960
2042,1265472291099549699
2043,1265455605076185089
2044,1265445256465731586
2045,1265435045780570112
2046,1265417430194630659
2047,1265394277137481728
2048,1265364582182162432
2049,1265327084710264833
2050,1265289085150736384
2051,1265070142125293568
2052,1265024844887965700
2053,1264995588594073602
2054,1264936762570407936
2055,1264706495096262662
2056,1264681329158795264
2057,1264654905714728960
2058,1264632385691410433
2059,1264600798865944577
2060,1264558017321644032
2061,1264374557860716544
2062,1264364239885676544
2063,1264357467275886592
2064,1264318941620350976
2065,1264302559071789057
2066,1264291259054768128
2067,1264264835036000257
2068,1264232120425123841
2069,1264198145988104192
2070,1264005770422738947
2071,1263970782889287680
2072,1263963348405678080
2073,1263944725624578048
2074,1263917546748514304
2075,1263907481216057346
2076,1263887347650899970
2077,1263867235224834048
2078,1263862182636408833
2079,1263857079074381825
2080,1263829969593004034
2081,1263640722571268098
2082,1263625569121570819
2083,1263608006949797888
2084,1263584031251152896
2085,1263551383904477185
2086,1263538448507588613
2087,1263509860395610113
2088,1263475886445039616
2089,1263280851128930304
2090,1263269526721855488
2091,1263259697177677826
2092,1263250653318656002
2093,1263233036243603457
2094,1263215923374305280
2095,1263185976089890816
2096,1263150426477727750
2097,1263144955867885568
2098,1263112240510627841
2099,1262932298082799624
2100,1262910915768315904
2101,1262897980799102976
2102,1262897979666706435
2103,1262897978890768384
2104,1262885244509671424
2105,1262863098702004224
2106,1262835420108292101
2107,1262797667677212672
2108,1262780460905660424
2109,1262749852976349184
2110,1262548526094929928
2111,1262535439715405824
2112,1262508260411621377
2113,1262480579624235008
2114,1262448924608139269
2115,1262420180690505733
2116,1262386206865797124
2117,1262186137868595200
2118,1262171039863394305
2119,1262154177221808130
2120,1262133289982164992
2121,1262096469785485318
2122,1262065345277255681
2123,1262042693489905664
2124,1262021805180506117
2125,1261865381075058689
2126,1261808650454093824
2127,1261794809565466624
2128,1261760080422322176
2129,1261729378171412481
2130,1261705973988839424
2131,1261674293458604038
2132,1261665206184312838
2133,1261450037739106304
2134,1261436978232356864
2135,1261416063784402946
2136,1261408054093860865
2137,1261404739109113856
2138,1261403984100818944
2139,1261384606433058816
2140,1261356924370423811
2141,1261324208577015810
2142,1261301559213715457
2143,1261098722852777984
2144,1261090619285540864
2145,1261077076465115141
2146,1261070033905577985
2147,1261061226886574081
2148,1261034759758675972
2149,1261018512920731648
2150,1261013914025750528
2151,1260986986820599812
2152,1260968615450271744
2153,1260936654858137601
2154,1260764765556740098
2155,1260751685959417858
2156,1260744136212140034
2157,1260733099652022273
2158,1260717021840445452
2159,1260701573765836805
2160,1260664864269381635
2161,1260639698529193986
2162,1260623340219387908
2163,1260607989070786560
2164,1260570499320446976
2165,1260374201518526465
2166,1260355324357128195
2167,1260339651509919746
2168,1260303075111325697
2169,1260294171618836480
2170,1260267215921844225
2171,1260225720435032065
2172,1260155255880323074
2173,1260011558899499010
2174,1259986650446344196
2175,1259972803660443648
2176,1259943863621267457
2177,1259917439132819456
2178,1259896551805157378
2179,1259855842041565186
2180,1259834391670423553
2181,1259650681260044293
2182,1259649424436785152
2183,1259626773605564416
2184,1259615448905199621
2185,1259581475109744640
2186,1259556785893052418
2187,1259532401832837121
2188,1259506732759310336
2189,1259284518361600003
2190,1259269922149916672
2191,1259242159124946944
2192,1259228398615846913
2193,1259198199731908609
2194,1259163471029166087
2195,1259132265361100801
2196,1258959294269214722
2197,1258908289334640644
2198,1258886898329812998
2199,1258874315518300162
2200,1258864250002513922
2201,1258853929036775428
2202,1258835057101410310
2203,1258822008206491650
2204,1258817692448051200
2205,1258792801828995074
2206,1258784976834887689
2207,1258770883969077249
2208,1258583650150477830
2209,1258541860257058817
2210,1258527300540182531
2211,1258496027847426048
2212,1258453039901368326
2213,1258431648732872706
2214,1258426367215050755
2215,1258398681537089537
2216,1258199619722502147
2217,1258184774486642688
2218,1258165028064309250
2219,1258161115944681478
2220,1258142107103092736
2221,1258110532953006080
2222,1258095433886375940
2223,1258082320453681152
2224,1258063979412250628
2225,1258033779513253888
2226,1257876833581912065
2227,1257841258354970624
2228,1257827550216302593
2229,1257818848591351809
2230,1257795708339421186
2231,1257731791302979584
2232,1257697813208674305
2233,1257677680662765568
2234,1257474844008108034
2235,1257457336551079939
2236,1257424764097802240
2237,1257403121363415040
2238,1257365750479818753
2239,1257315510275854338
2240,1257312776780996608
2241,1257097610135056390
2242,1257077475605176326
2243,1257067640482226177
2244,1257057343038033922
2245,1257038468699566089
2246,1257035821737222144
2247,1257021763390767110
2248,1257021762602184705
2249,1257021761872449542
2250,1256988891942252552
2251,1256961717432733696
2252,1256727670554914818
2253,1256698438831476737
2254,1256667024912244736
2255,1256653934837538816
2256,1256653431705497601
2257,1256636638144446466
2258,1256598066800611329
2259,1256373587784630278
2260,1256355216934547456
2261,1256306743585370112
2262,1256287268962254852
2263,1256282238393565184
2264,1256240712036712453
2265,1256206136979738624
2266,1256036868967280643
2267,1256025544346517504
2268,1256018159997464578
2269,1256010445745344512
2270,1255988550522351620
2271,1255962665903697920
2272,1255939345497849860
2273,1255927332768034819
2274,1255904752199536646
2275,1255884615744516097
2276,1255863198156304385
2277,1255670706463006731
2278,1255659381565214723
2279,1255647805118377985
2280,1255636983793082370
2281,1255609049867051015
2282,1255581619160784897
2283,1255556201653219328
2284,1255528519670652928
2285,1255493286988406784
2286,1255297119457607681
2287,1255285668911230981
2288,1255253079798222848
2289,1255233827657654277
2290,1255211518167142400
2291,1255183652943773697
2292,1255183480859824129
2293,1255174436363268097
2294,1255140965444182016
2295,1254940897130811393
2296,1254924567971274752
2297,1254900631787245571
2298,1254896517342691328
2299,1254875960744255488
2300,1254857452656267264
2301,1254806260324749315
2302,1254800816592039936
2303,1254782856074637319
2304,1254756132746379266
2305,1254560894576623616
2306,1254538243996921856
2307,1254518111430197250
2308,1254496720454512641
2309,1254465766444789760
2310,1254429527700275200
2311,1254238015775363072
2312,1254197275242496006
2313,1254196900011618304
2314,1254196649242628115
2315,1254196014988361730
2316,1254195834029293571
2317,1254183544772911104
2318,1254179631151923205
2319,1254172771753627652
2320,1254172770830888960
2321,1254172769882865670
2322,1254172769065021441
2323,1254172768192598016
2324,1254172767194316803
2325,1254154465420161026
2326,1254124266444017666
2327,1254042684131627009
2328,1253850965377036290
2329,1253836117666758657
2330,1253820752379490308
2331,1253787817827799042
2332,1253751812194070529
2333,1253745522545917953
2334,1253722368041607168
2335,1253715322592354304
2336,1253691562707558400
2337,1253489081239166980
2338,1253484122749784064
2339,1253473981702774784
2340,1253458882325667840
2341,1253446047273062401
2342,1253409557042229249
2343,1253383636264595456
2344,1253346642478145536
2345,1253144625151381504
2346,1253130216198639616
2347,1253122666422169600
2348,1253111342392913920
2349,1253096244311846912
2350,1253088692551348225
2351,1253085894380322817
2352,1253068559997075457
2353,1253046162287849472
2354,1253032141740367873
2355,1253013196644003842
2356,1253006148954816514
2357,1252965380265439235
2358,1252950280708055040
2359,1252758013653528577
2360,1252747695741009920
2361,1252735364327813122
2362,1252692330865405953
2363,1252668423303299072
2364,1252615575290802180
2365,1252433068884811781
2366,1252425228803665920
2367,1252389082723790850
2368,1252373596954955776
2369,1252360896850145280
2370,1252347558988525568
2371,1252334221361848320
2372,1252311481514962951
2373,1252311480315392003
2374,1252280869739548673
2375,1252235319526608905
2376,1252032336159543297
2377,1252009937896640513
2378,1251977258601975810
2379,1251968310087782400
2380,1251947422483390470
2381,1251915965408980993
2382,1251888534627082243
2383,1251674691431018496
2384,1251661920962326530
2385,1251653085925179392
2386,1251621524928253952
2387,1251593843188748288
2388,1251582266251243525
2389,1251571445248843777
2390,1251518345548935169
2391,1251298144089976832
2392,1251274236808790017
2393,1251224408959651840
2394,1251209309284859904
2395,1251186157024616449
2396,1251148413699190790
2397,1250944564434735104
2398,1250929465091338240
2399,1250916881801723904
2400,1250889199621832704
2401,1250859000750583808
2402,1250831570031775745
2403,1250789795246166017
2404,1250604607002337280
2405,1250585971244044288
2406,1250585970396794880
2407,1250585969520259074
2408,1250585968664600582
2409,1250554494657724417
2410,1250518003751497728
2411,1250501938048688128
2412,1250489062936346624
2413,1250473963542593536
2414,1250441485083787268
2415,1250431914080526337
2416,1250237970285723648
2417,1250227340145197056
2418,1250202172727283712
2419,1250192609550561280
2420,1250173779227160576
2421,1250163243701723136
2422,1250143033066209283
2423,1250092980892991490
2424,1250064848106504193
2425,1250064846869221381
2426,1249899596995801089
2427,1249866208905580547
2428,1249842026985615360
2429,1249820910434967553
2430,1249803348712263680
2431,1249778033818558465
2432,1249770830373978112
2433,1249760560134213636
2434,1249753465879801856
2435,1249740850843844609
2436,1249724022281117696
2437,1249706406141292544
2438,1249479913922613253
2439,1249434614768132097
2440,1249395607757873154
2441,1249380508477374465
2442,1249364150482067459
2443,1249132244565975040
2444,1249125201536856066
2445,1249094876366503938
2446,1249064929182662656
2447,1249034481698144256
2448,1249008054340739073
2449,1248981630905090052
2450,1248762690467553280
2451,1248740039007309826
2452,1248728965172396032
2453,1248716130677448709
2454,1248685931604803584
2455,1248657242792046593
2456,1248636858336022529
2457,1248610434191679488
2458,1248405332755439616
2459,1248392750812155905
2460,1248385231356219396
2461,1248379915382059011
2462,1248346736868970497
2463,1248332855257600006
2464,1248284537165152266
2465,1248271953829310464
2466,1248257318141267968
2467,1248050494574133251
2468,1248038163429425154
2469,1248019037386391552
2470,1248002658754945025
2471,1247990096957190146
2472,1247969965346521088
2473,1247951089581817862
2474,1247920861090394112
2475,1247920858443714562
2476,1247920854903767045
2477,1247920853410615296
2478,1247920466603528193
2479,1247898241569411075
2480,1247891970912993280
2481,1247699431442370561
2482,1247681815218753538
2483,1247676278938853376
2484,1247659115683479555
2485,1247654894187790337
2486,1247626527489044481
2487,1247540886885543936
2488,1247479234290999296
2489,1247312884306268160
2490,1247296778095005696
2491,1247283692231245824
2492,1247232309549555715
2493,1247194938762297345
2494,1247192340311220224
2495,1247186048859295745
2496,1246942946684891136
2497,1246941251687022593
2498,1246935396849598467
2499,1246927340782915587
2500,1246890352025444353
2501,1246867701869490182
2502,1246839674724855810
2503,1246811329328893953
2504,1246585088529313798
2505,1246550611606138880
2506,1246524690668998656
2507,1246496098614743040
2508,1246486438733959169
2509,1246470080826871808
2510,1246446065550852096
2511,1246225973797883904
2512,1246211524747722754
2513,1246180453465370624
2514,1246180451863101441
2515,1246180450923675652
2516,1246180449346621442
2517,1246153998161215493
2518,1246128672844718080
2519,1246119929809641472
2520,1246106938104074242
2521,1246085043862339586
2522,1245871134127443979
2523,1245857293045911558
2524,1245824577516613636
2525,1245806188731621377
2526,1245788730532810760
2527,1245773239390883846
2528,1245747570212823046
2529,1245727652255858690
2530,1245512521219551232
2531,1245497925167448065
2532,1245487355773030403
2533,1245464668870770689
2534,1245458163236823051
2535,1245420917745790976
2536,1245382665626202113
2537,1245348188623474688
2538,1245182821452349444
2539,1245141325240045571
2540,1245140067364089857
2541,1245128742499999745
2542,1245112384865386504
2543,1245093762079944704
2544,1245080424063303681
2545,1245066582792884224
2546,1245033364148482050
2547,1245006688161165312
2548,1244980264100605953
2549,1244773904402563080
2550,1244765096284479496
2551,1244742447126593536
2552,1244723573002035206
2553,1244674499775258626
2554,1244640527062097922
2555,1244607055215726593
2556,1244455110488530944
2557,1244414536582598657
2558,1244381820797489152
2559,1244341587708203009
2560,1244333195686039552
2561,1244313924977209346
2562,1244276879424536576
2563,1244049631886970881
2564,1244034532317302787
2565,1244006787273166848
2566,1243988972432265216
2567,1243966912951918592
2568,1243923892307144712
2569,1243717694572179457
2570,1243701965386850305
2571,1243681859931906051
2572,1243670382902759424
2573,1243632793927577600
2574,1243621727642542081
2575,1243594531611828226
2576,1243575004702208000
2577,1243533113625542657
2578,1243349519179317249
2579,1243339452530843648
2580,1243329134341783564
2581,1243316048255791106
2582,1243303345076535308
2583,1243286275274178560
2584,1243266475965775881
2585,1243265749122236416
2586,1243255073817460741
2587,1243233756183494661
2588,1243208171419774976
2589,1243182920912822272
2590,1242979580941492226
2591,1242967501442412544
2592,1242942917229948928
2593,1242940651542626304
2594,1242910626738913282
2595,1242891248983105536
2596,1242860175444168705
2597,1242854748551819264
2598,1242814745423384578
2599,1242604610319192065
2600,1242594795723173894
2601,1242564346074607619
2602,1242545627768197123
2603,1242540505151479808
2604,1242534145865089027
2605,1242527386396176385
2606,1242521059850510341
2607,1242502232370749443
2608,1242461164975591429
2609,1242266351084998656
2610,1242240964288286721
2611,1242227794089779201
2612,1242209758603403264
2613,1242176036390842368
2614,1242166298714476550
2615,1242141560193630211
2616,1242128161657229313
2617,1242100712890195968
2618,1242091730872107013
2619,1241904225396891649
2620,1241884112778035200
2621,1241869420944863232
2622,1241869419988619265
2623,1241869418981920769
2624,1241843344034103301
2625,1241813347206672384
2626,1241813346174844929
2627,1241813344610328576
2628,1241800059186040835
2629,1241772947066544135
2630,1241745449209352193
2631,1241492280709537793
2632,1241471645233053699
